-22104,1310
-24721,1262
-27016,1158
-28957,1005
-30520,810
-31683,582
-32431,331
-32753,66
-32646,-199
-32110,-458
-31153,-699
-29788,-912
-28032,-1087
-25911,-1217
-23451,-1293
-20685,-1310
-17652,-1263
-14390,-1148
-10944,-963
-7359,-708
-3684,-384
33,3
3743,453
7397,956
10946,1506
14344,2093
17545,2707
20509,3336
23196,3968
25571,4589
27605,5187
29270,5748
30547,6258
31419,6705
31876,7075
31914,7357
31534,7541
30742,7618
29550,7579
27976,7419
26043,7135
23777,6723
21210,6185
18377,5522
15318,4739
12073,3844
8687,2844
5205,1751
1674,578
-1858,-659
-5346,-1946
-8744,-3263
-12006,-4593
-15091,-5915
-17958,-7209
-20572,-8453
-22898,-9629
-24909,-10714
-26579,-11691
-27890,-12540
-28825,-13245
-29376,-13789
-29538,-14161
-29311,-14348
-28703,-14341
-27723,-14136
-26388,-13728
-24719,-13117
-22741,-12306
-20482,-11301
-17975,-10110
-15255,-8745
-12361,-7221
-9332,-5554
-6211,-3765
-3038,-1876
141,89
3287,2104
6357,4144
9311,6179
12112,8180
14723,10120
17111,11968
19249,13699
21109,15284
22671,16698
23916,17919
24833,18924
25413,19696
25652,20219
25552,20480
25117,20471
24359,20187
23292,19625
21933,18789
20305,17684
18434,16321
16348,14714
14077,12880
11656,10840
9117,8619
6498,6244
3834,3745
1162,1154
-1481,-1495
-4063,-4168
-6549,-6828
-8906,-9440
-11105,-11965
-13121,-14370
-14927,-16619
-16505,-18681
-17836,-20523
-18908,-22118
-19710,-23442
-20238,-24471
-20488,-25190
-20462,-25583
-20168,-25641
-19613,-25359
-18811,-24737
-17778,-23778
-16532,-22492
-15095,-20892
-13490,-18996
-11743,-16826
-9882,-14408
-7933,-11771
-5926,-8950
-3889,-5979
-1851,-2897
159,254
2117,3436
3995,6604
5770,9717
7419,12731
8925,15605
10269,18300
11437,20778
12419,23004
13205,24945
13790,26574
14173,27865
14353,28799
14335,29360
14124,29539
13730,29328
13165,28729
12441,27746
11575,26390
10584,24676
9486,22624
8301,20260
7049,17613
5751,14717
4427,11607
3098,8326
1783,4914
501,1418
-729,-2116
-1892,-5644
-2974,-9116
-3961,-12487
-4843,-15711
-5611,-18745
-6259,-21546
-6782,-24077
-7177,-26303
-7446,-28193
-7590,-29720
-7614,-30863
-7524,-31604
-7327,-31932
-7033,-31842
-6653,-31332
-6198,-30409
-5680,-29083
-5114,-27370
-4513,-25293
-3889,-22876
-3257,-20153
-2629,-17157
-2018,-13929
-1435,-10510
-890,-6945
-393,-3281
48,432
429,4147
743,7813
990,11383
1166,14809
1272,18044
1312,21046
1287,23776
1203,26195
1068,28272
887,29980
670,31295
427,32200
166,32682
-100,32736
-363,32361
-612,31560
-836,30346
-1026,28735
-1174,26748
-1271,24411
-1311,21756
-1288,18818
-1199,15637
-1040,12255
-811,8717
-514,5070
-149,1362
277,-2356
761,-6036
1295,-9630
1869,-13090
2474,-16370
3099,-19428
3731,-22223
4358,-24719
4967,-26884
5543,-28690
6074,-30115
6546,-31140
6946,-31754
7262,-31949
7484,-31725
7602,-31086
7607,-30043
7494,-28610
7256,-26809
6892,-24664
6401,-22206
5785,-19468
5046,-16489
4192,-13309
3230,-9970
2171,-6519
1026,-3001
-188,536
-1458,4046
-2767,7483
-4094,10801
-5421,13958
-6728,16911
-7994,19624
-9197,22062
-10319,24194
-11339,25994
-12238,27442
-12998,28519
-13605,29215
-14042,29523
-14300,29441
-14367,28975
-14237,28133
-13905,26929
-13370,25383
-12634,23517
-11700,21360
-10578,18942
-9276,16297
-7810,13464
-6195,10481
-4449,7389
-2595,4231
-655,1049
1344,-2114
3378,-5217
5418,-8220
7435,-11082
9401,-13768
11287,-16244
13065,-18478
14708,-20445
16189,-22121
17485,-23487
18574,-24528
19435,-25235
20053,-25602
20414,-25629
20507,-25319
20326,-24681
19868,-23727
19134,-22475
18129,-20946
16862,-19163
15344,-17154
13593,-14948
11628,-12579
9472,-10080
7151,-7487
4695,-4836
2134,-2163
-497,495
-3165,3105
-5835,5630
-8469,8039
-11030,10301
-13485,12388
-15796,14276
-17932,15941
-19859,17367
-21550,18537
-22979,19442
-24121,20072
-24958,20426
-25474,20504
-25659,20309
-25505,19851
-25010,19140
-24177,18191
-23012,17023
-21528,15654
-19741,14110
-17670,12413
-15342,10591
-12784,8672
-10027,6683
-7108,4654
-4063,2613
-932,589
2242,-1391
5421,-3301
8559,-5118
11615,-6817
14546,-8378
17313,-9785
19877,-11020
22201,-12073
24253,-12933
26001,-13594
27422,-14053
28492,-14309
29194,-14364
29517,-14225
29453,-13899
28999,-13396
28159,-12730
26941,-11916
25359,-10969
23432,-9909
21182,-8754
18637,-7525
15830,-6242
12796,-4925
9574,-3595
6206,-2273
2736,-977
-789,274
-4325,1465
-7824,2579
-11238,3603
-14522,4526
-17632,5337
-20525,6031
-23162,6600
-25506,7044
-27526,7360
-29192,7551
-30481,7619
-31374,7571
-31858,7413
-31925,7154
-31572,6805
-30803,6376
-29627,5881
-28057,5331
-26113,4742
-23820,4125
-21208,3494
-18310,2863
-15164,2245
-11811,1650
-8296,1090
-4664,574
-963,110
2756,-293
6447,-633
10059,-905
13544,-1108
16856,-1240
19951,-1305
22787,-1303
25326,-1241
27535,-1124
29385,-960
30849,-755
31910,-521
32552,-265
